A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	0	0	0	1	#	1	0.023847592523562257	0.47368421052631576	1	137.83976542014668	9974	9695	0.6666666666666666	137.83976542014668	9	19
#	#	#	0	#	1	1	0.029110420452305347	0.49295774647887325	1	143.80635570947877	9974	9709	0.3333333333333333	2759.9100438666446	35	71
0	0	1	#	0	#	0	0.0	0.0	1	145.008444416	9778	9778	0.6666666666666666	145.008444416	0	13
0	#	#	#	1	#	1	0.03125	0.5	1	151.07559381947172	9989	9797	0.3333333333333333	2700.906889827984	25	50
#	0	#	0	#	#	1	0.02744384574697083	0.48717948717948717	1	162.53037787333884	9974	9846	0.3333333333333333	3308.6810178568708	19	39
0	#	0	0	#	#	1	0.0	0.0	1	166.2467937214464	9867	9867	0.5	166.2467937214464	0	17
#	1	#	0	#	0	1	0.0	0.0	1	178.03411968	9898	9898	0.5	178.03411968	0	13
0	0	0	#	#	#	1	0.0	0.0	1	165.25	9964	9964	0.5	165.25	0	4
#	0	#	#	0	#	1	0.004115226337448558	0.3333333333333333	1	167.52	9970	9968	0.3333333333333333	167.52	2	6
#	0	0	#	0	#	1	0.0	0.0	1	201.0	9980	9980	0.5	201.0	0	2
